latitude,longitude,frp
-37.604,149.248,57.1
-37.429,149.126,57.1
-37.394,149.036,57.1
-35.643,148.92,57.1
-35.882,148.903,57.1
-37.062,148.23,57.1
-36.576,148.112,57.1
-37.086,148.087,57.1
-37.594,147.733,57.1
-37.679,147.617,57.1
-37.014,147.36,57.1
-36.998,147.317,57.1
-19.164,139.568,57.1
-35.841,136.663,57.1
-31.014,123.725,57.1
-32.399,123.681,57.1
-32.389,123.678,57.1
-32.344,123.532,57.1
-32.666,150.821,57.2
-32.564,150.413,57.2
-34.386,150.385,57.2
-34.866,150.101,57.2
-36.185,149.483,57.2
-37.439,149.398,57.2
-37.724,149.247,57.2
-37.278,149.212,57.2
-37.279,149.205,57.2
-37.226,148.67,57.2
-37.076,148.085,57.2
-35.782,148.049,57.2
-27.315,147.98,57.2
-41.626,147.816,57.2
-37.59,147.529,57.2
-17.387,145.248,57.2
-19.758,144.355,57.2
-14.659,132.149,57.2
-25.062,128.898,57.2
-32.66,122.006,57.2
-31.917,121.386,57.2
-31.917,121.382,57.2
-32.635,150.801,57.3
-36.128,149.384,57.3
-37.059,148.288,57.3
-37.213,148.119,57.3
-37.134,147.906,57.3
-36.649,147.905,57.3
-19.446,143.398,57.3
-20.804,139.9,57.3
-35.879,136.658,57.3
-32.412,123.67,57.3
-32.545,121.939,57.3
-29.081,150.795,57.4
-32.739,150.066,57.4
-35.727,149.968,57.4
-35.222,149.894,57.4
-36.586,149.891,57.4
-35.722,148.588,57.4
-35.439,148.342,57.4
-37.037,148.177,57.4
-37.078,148.07,57.4
-36.381,147.729,57.4
-35.864,147.609,57.4
-30.863,132.722,57.4
-28.223,129.805,57.4
-33.16,115.757,57.4
-32.553,150.416,57.5
-36.078,149.994,57.5
-37.148,149.973,57.5
-35.625,149.867,57.5
-37.249,149.86,57.5
-37.676,149.178,57.5
-37.214,149.079,57.5
-35.713,148.181,57.5
-41.704,148.009,57.5
-37.02,146.774,57.5
-35.188,150.468,57.6
-22.298,150.075,57.6
-37.109,149.754,57.6
-36.06,148.454,57.6
-41.554,147.972,57.6
-37.046,147.199,57.6
-19.21,146.135,57.6
-32.442,123.1,57.6
-31.563,151.434,57.7
-34.722,150.162,57.7
-34.341,150.064,57.7
-37.333,149.763,57.7
-35.969,149.404,57.7
-37.518,149.318,57.7
-37.394,149.154,57.7
-35.907,148.913,57.7
-35.977,148.598,57.7
-37.65,148.515,57.7
-37.143,148.418,57.7
-35.78,148.04,57.7
-41.662,148.014,57.7
-35.862,136.608,57.7
-33.17,115.73,57.7
-32.042,151.375,57.8
-32.661,150.87,57.8
-34.345,150.349,57.8
-37.233,149.247,57.8
-35.657,148.948,57.8
-37.557,148.637,57.8
-35.725,148.565,57.8
-37.669,148.343,57.8
-37.113,147.929,57.8
-35.805,147.603,57.8
-36.927,146.645,57.8
-18.525,127.379,57.8
-21.008,117.684,57.8
-33.866,150.439,57.9
-37.332,149.709,57.9
-37.43,149.602,57.9
-37.008,149.438,57.9
-36.724,149.383,57.9
-37.299,149.138,57.9
-37.654,148.571,57.9
-35.491,148.369,57.9
-36.797,146.661,57.9
-32.878,124.319,57.9
-18.616,124.234,57.9
-32.876,124.128,57.9
-32.391,123.608,57.9
-23.354,115.988,57.9
-25.905,151.068,58
-37.313,149.941,58
-37.197,149.933,58
-37.412,149.794,58
-37.486,149.758,58
-37.7,148.342,58
-35.839,147.513,58
-38.052,141.91,58
-32.015,151.425,58.1
-32.574,150.588,58.1
-30.083,150.084,58.1
-34.941,149.968,58.1
-35.982,149.964,58.1
-37.137,149.948,58.1
-37.437,149.484,58.1
-37.232,149.147,58.1
-35.992,148.355,58.1
-35.951,148.263,58.1
-36.491,148.14,58.1
-37.676,148.077,58.1
-37.653,147.544,58.1
-37.394,147.5,58.1
-19.358,143.256,58.1
-32.451,121.993,58.1
-31.667,150.962,58.2
-37.086,149.842,58.2
-36.483,149.527,58.2
-37.274,149.522,58.2
-37.407,149.454,58.2
-37.215,149.418,58.2
-37.367,149.105,58.2
-37.693,148.944,58.2
-37.701,148.929,58.2
-37.314,148.902,58.2
-35.845,148.879,58.2
-37.676,148.764,58.2
-37.544,148.618,58.2
-35.638,148.529,58.2
-20.294,148.352,58.2
-35.454,148.322,58.2
-41.586,147.976,58.2
-32.649,122.034,58.2
-32.58,121.983,58.2
-32.244,121.394,58.2
-31.429,151.742,58.3
-34.819,150.092,58.3
-36.424,149.635,58.3
-37.187,149.625,58.3
-37.373,149.44,58.3
-37.134,149.424,58.3
-37.517,149.295,58.3
-37.186,149.058,58.3
-35.531,149.004,58.3
-27.354,148.258,58.3
-36.383,147.81,58.3
-36.921,146.94,58.3
-24.665,146.8,58.3
-37.219,146.55,58.3
-16.731,145.128,58.3
-16.054,144.747,58.3
-35.725,136.761,58.3
-27.83,131.806,58.3
-28.954,128.765,58.3
-30.944,123.752,58.3
-31.035,123.646,58.3
-32.692,150.921,58.4
-35.729,149.957,58.4
-37.513,149.281,58.4
-37.229,149.099,58.4
-37.668,148.912,58.4
-36.516,148.168,58.4
-41.573,147.85,58.4
-37.19,147.094,58.4
-36.898,146.857,58.4
-16.738,137.453,58.4
-31.012,123.776,58.4
-32.401,123.568,58.4
-32.612,123.382,58.4
-32.601,122.053,58.4
-31.894,121.59,58.4
-32.436,121.437,58.4
-25.822,152.417,58.5
-30.457,151.354,58.5
-34.388,150.389,58.5
-34.272,149.974,58.5
-36.47,149.969,58.5
-37.396,149.809,58.5
-37.092,149.574,58.5
-36.742,149.435,58.5
-35.648,148.954,58.5
-37.573,148.604,58.5
-37.621,147.748,58.5
-36.829,146.633,58.5
-18.055,144.787,58.5
-19.94,144.425,58.5
-16.227,143.962,58.5
-18.546,142.62,58.5
-35.848,137.397,58.5
-31.012,123.716,58.5
-32.375,123.631,58.5
-30.792,123.337,58.5
-32.434,123.165,58.5
-32.397,123.104,58.5
-32.685,122.131,58.5
-29.417,152.125,58.6
-30.453,151.031,58.6
-35.19,150.445,58.6
-34.299,149.953,58.6
-35.223,149.897,58.6
-31.222,149.286,58.6
-37.345,149.024,58.6
-37.682,148.985,58.6
-35.549,148.518,58.6
-41.666,148.053,58.6
-37.358,147.67,58.6
-36.635,146.569,58.6
-32.326,123.445,58.6
-32.475,123.133,58.6
-32.602,122.085,58.6
-32.58,122.08,58.6
-35.183,150.459,58.7
-33.875,150.437,58.7
-34.358,150.335,58.7
-26.86,149.945,58.7
-35.814,149.893,58.7
-37.146,149.455,58.7
-37.597,148.978,58.7
-37.544,148.531,58.7
-36.012,147.812,58.7
-35.86,147.566,58.7
-36.898,146.676,58.7
-38.065,141.846,58.7
-35.657,137.128,58.7
-12.28,136.808,58.7
-32.473,123.188,58.7
-32.472,121.339,58.7
-32.443,121.323,58.7
-21.864,119.44,58.7
-35.067,150.521,58.8
-35.025,150.503,58.8
-34.31,150.337,58.8
-37.216,149.942,58.8
-37.449,149.827,58.8
-36.415,149.633,58.8
-36.115,149.548,58.8
-35.926,149.533,58.8
-37.429,149.332,58.8
-37.237,149.098,58.8
-37.725,149.097,58.8
-35.854,148.894,58.8
-37.77,148.749,58.8
-35.43,148.115,58.8
-35.26,147.837,58.8
-36.477,147.782,58.8
-36.994,147.348,58.8
-37.049,147.258,58.8
-36.769,146.734,58.8
-35.838,136.717,58.8
-30.942,123.528,58.8
-32.334,123.517,58.8
-18.608,122.038,58.8
-32.255,121.402,58.8
-30.443,151.015,58.9
-26.479,150.8,58.9
-37.324,149.785,58.9
-36.057,149.479,58.9
-36.07,149.443,58.9
-37.401,149.018,58.9
-35.901,148.356,58.9
-37.387,148.135,58.9
-35.471,148.063,58.9
-37.48,147.526,58.9
-18.668,126.399,58.9
-32.845,124.041,58.9
-32.388,123.557,58.9
-32.373,123.555,58.9
-31.828,121.481,58.9
-32.659,150.169,59
-37.065,149.587,59
-37.465,149.195,59
-37.235,149.111,59
-35.451,148.388,59
-35.999,148.333,59
-36.99,148.267,59
-36.663,148.216,59
-35.48,148.099,59
-35.932,147.913,59
-37.588,147.544,59
-35.847,147.536,59
-37.077,147.07,59
-37.099,147.004,59
-19.627,144.557,59
-35.755,136.769,59
-25.414,128.405,59
-32.626,122.262,59
-32.621,122.242,59
-34.695,150.185,59.1
-37.234,149.884,59.1
-37.368,149.448,59.1
-37.094,149.437,59.1
-37.352,149.328,59.1
-37.44,149.243,59.1
-37.644,149.101,59.1
-35.62,149.008,59.1
-35.848,148.886,59.1
-37.765,148.859,59.1
-37.512,148.584,59.1
-37.122,148.097,59.1
-36.976,147.261,59.1
-36.826,146.686,59.1
-19.837,144.555,59.1
-17.001,144.006,59.1
-38.054,141.856,59.1
-38.038,141.838,59.1
-14.231,136.841,59.1
-31.009,123.694,59.1
-33.25,122.177,59.1
-32.438,122.003,59.1
-31.682,151.791,59.2
-36.206,149.417,59.2
-37.239,149.221,59.2
-35.556,148.924,59.2
-37.584,148.923,59.2
-35.986,148.322,59.2
-35.813,148.22,59.2
-36.78,148.142,59.2
-35.272,147.932,59.2
-41.559,147.802,59.2
-18.54,143.802,59.2
-16.605,137.996,59.2
-35.849,137.393,59.2
-30.783,123.322,59.2
-32.273,123.258,59.2
-32.455,121.325,59.2
-21.857,115.722,59.2
-32.69,150.902,59.3
-34.778,150.382,59.3
-36.492,149.933,59.3
-37.431,149.371,59.3
-37.167,149.289,59.3
-37.335,149.027,59.3
-37.718,149.019,59.3
-37.548,148.639,59.3
-36.522,148.239,59.3
-37.146,148.087,59.3
-36.426,147.744,59.3
-35.91,147.695,59.3
-37.5,147.485,59.3
-36.929,146.764,59.3
-36.716,146.694,59.3
-14.766,143.515,59.3
-28.008,131.571,59.3
-25.104,128.914,59.3
-32.91,124.311,59.3
-31.024,123.705,59.3
-32.503,123.432,59.3
-32.44,123.115,59.3
-32.482,121.955,59.3
-31.504,151.254,59.4
-32.682,150.87,59.4
-29.585,150.566,59.4
-37.385,149.83,59.4
-37.304,149.791,59.4
-36.127,149.453,59.4
-37.291,149.341,59.4
-25.411,149.24,59.4
-37.709,149.139,59.4
-35.849,148.866,59.4
-25.153,147.543,59.4
-18.198,144.066,59.4
-35.749,136.802,59.4
-16.792,129.64,59.4
-32.751,124.096,59.4
-33.2,123.682,59.4
-32.437,123.108,59.4
-32.613,122.054,59.4
-32.558,150.208,59.5
-37.676,148.942,59.5
-37.545,148.637,59.5
-37.07,147.001,59.5
-35.721,136.796,59.5
-32.623,122.307,59.5
-32.511,121.926,59.5
-31.938,121.595,59.5
-31.466,151.728,59.6
-32.026,151.387,59.6
-34.856,150.398,59.6
-32.51,150.205,59.6
-35.997,149.561,59.6
-35.987,149.499,59.6
-37.618,148.998,59.6
-37.547,148.626,59.6
-35.723,148.584,59.6
-37.175,148.387,59.6
-36.499,147.721,59.6
-37.669,147.571,59.6
-22.149,146.91,59.6
-18.363,145.393,59.6
-35.8,136.86,59.6
-28.452,128.479,59.6
-30.973,123.585,59.6
-26.145,150.991,59.7
-34.351,150.321,59.7
-34.707,150.215,59.7
-37.253,149.903,59.7
-37.188,149.614,59.7
-37.234,149.144,59.7
-37.688,148.978,59.7
-36.359,147.719,59.7
-37.605,147.555,59.7
-36.978,147.393,59.7
-17.015,143.992,59.7
-16.814,137.55,59.7
-32.391,123.559,59.7
-32.634,123.391,59.7
-32.417,123.215,59.7
-32.406,123.058,59.7
-35.934,149.998,59.8
-35.976,149.418,59.8
-37.341,148.763,59.8
-37.361,147.656,59.8
-37.008,147.37,59.8
-37.098,147.292,59.8
-32.365,123.574,59.8
-32.381,123.568,59.8
-23.031,115.524,59.8
-37.711,149.204,59.9
-37.684,148.961,59.9
-36.866,148.357,59.9
-37.729,148.326,59.9
-35.495,148.094,59.9
-36.695,147.859,59.9
-37.232,146.531,59.9
-27.912,128.417,59.9
-32.223,123.317,59.9
-32.401,123.102,59.9
-31.888,121.394,59.9
-34.33,150.328,60
-34.266,149.956,60
-37.413,149.394,60
-37.447,149.32,60
-37.577,149.308,60
-37.567,149.075,60
-37.212,149.055,60
-37.639,148.9,60
-37.671,148.738,60
-35.83,148.714,60
-37.132,148.228,60
-35.894,147.858,60
-32.278,123.448,60
-32.48,121.941,60
-31.883,121.523,60
-34.699,150.272,60.1
-34.287,150.148,60.1
-33.17,150.085,60.1
-35.82,149.814,60.1
-36.738,149.449,60.1
-36.019,149.384,60.1
-37.704,149.251,60.1
-37.723,149.109,60.1
-41.721,148.047,60.1
-37.004,146.971,60.1
-19.762,144.309,60.1
-17.978,144.028,60.1
-17.863,143.355,60.1
-35.81,136.854,60.1
-35.837,136.706,60.1
-18.59,124.266,60.1
-32.388,123.581,60.1
-31.852,121.491,60.1
-32.658,150.989,60.2
-34.317,150.354,60.2
-34.927,150.121,60.2
-34.944,149.99,60.2
-36.222,149.428,60.2
-35.79,148.691,60.2
-37.667,148.654,60.2
-35.464,148.314,60.2
-37.031,148.12,60.2
-35.882,147.677,60.2
-18.339,145.352,60.2
-32.72,122.018,60.2
-32.709,150.095,60.3
-37.456,149.721,60.3
-37.349,149.61,60.3
-35.595,148.895,60.3
-32.392,123.164,60.3
-32.502,121.925,60.3
-33.87,150.404,60.4
-32.655,150.169,60.4
-35.987,149.861,60.4
-37.296,149.485,60.4
-36.726,149.434,60.4
-36.204,149.432,60.4
-36.011,149.299,60.4
-35.583,148.157,60.4
-39.852,148.048,60.4
-41.546,147.933,60.4
-36.383,147.717,60.4
-35.873,147.674,60.4
-35.92,147.508,60.4
-18.316,142.584,60.4
-16.038,142.368,60.4
-35.796,136.729,60.4
-32.986,123.728,60.4
-32.308,123.421,60.4
-32.489,123.17,60.4
-26.498,150.659,60.5
-36.11,149.565,60.5
-25.425,149.208,60.5
-35.518,148.984,60.5
-37.697,148.975,60.5
-35.456,147.995,60.5
-37.357,147.714,60.5
-32.288,123.488,60.5
-32.546,123.365,60.5
-32.624,121.972,60.5
-31.42,151.752,60.6
-29.081,150.829,60.6
-35.119,150.478,60.6
-32.549,150.332,60.6
-34.71,150.304,60.6
-32.72,150.097,60.6
-34.324,149.979,60.6
-37.423,149.308,60.6
-37.262,149.224,60.6
-37.292,149.123,60.6
-35.844,148.638,60.6
-37.182,148.188,60.6
-36.65,148.106,60.6
-37.158,148.104,60.6
-41.662,148.078,60.6
-36.564,147.935,60.6
-35.873,147.606,60.6
-37.646,147.567,60.6
-19.832,144.307,60.6
-34.759,143.333,60.6
-35.876,136.733,60.6
-32.507,123.406,60.6
-32.48,123.078,60.6
-31.963,121.557,60.6
-29.426,152.112,60.7
-31.573,151.462,60.7
-34.371,150.047,60.7
-35.942,150.003,60.7
-37.413,149.692,60.7
-35.914,149.666,60.7
-37.669,148.654,60.7
-35.872,148.108,60.7
-37.517,148.066,60.7
-36.355,147.827,60.7
-37.567,147.542,60.7
-37.227,146.556,60.7
-32.407,123.159,60.7
-32.526,121.952,60.7
-31.926,121.526,60.7
-31.867,121.484,60.7
-31.451,151.748,60.8
-34.338,150.031,60.8
-37.423,149.687,60.8
-37.191,149.554,60.8
-37.329,149.494,60.8
-37.598,149.296,60.8
-35.593,147.939,60.8
-35.848,147.501,60.8
-18.142,144.176,60.8
-23.996,151.663,60.9
-32.007,151.411,60.9
-37.124,149.437,60.9
-37.457,149.169,60.9
-20.702,148.717,60.9
-35.859,148.285,60.9
-36.485,148.185,60.9
-36.571,147.923,60.9
-36.101,147.852,60.9
-36.011,147.819,60.9
-36.982,147.361,60.9
-35.757,136.603,60.9
-32.39,123.552,60.9
-32.614,122.309,60.9
-37.151,149.968,61
-37.304,149.102,61
-35.823,148.631,61
-35.981,148.349,61
-37.484,148.118,61
-41.68,148.001,61
-35.361,147.889,61
-35.266,147.88,61
-35.856,147.665,61
-35.859,147.637,61
-35.82,147.606,61
-37.07,147.077,61
-35.661,137.127,61
-30.948,123.621,61
-30.836,123.306,61
-32.643,121.96,61
-32.014,121.629,61
-31.353,151.272,61.1
-36.476,149.952,61.1
-35.716,149.905,61.1
-37.398,149.643,61.1
-36.254,149.536,61.1
-36.204,149.423,61.1
-37.317,149.409,61.1
-35.918,149.369,61.1
-25.422,149.203,61.1
-37.355,148.931,61.1
-37.622,148.796,61.1
-35.429,148.363,61.1
-36.949,147.414,61.1
-19.414,143.359,61.1
-27.708,151.54,61.2
-35.321,150.024,61.2
-36.173,149.417,61.2
-37.289,149.067,61.2
-35.92,148.417,61.2
-36.585,147.845,61.2
-24.9,147.757,61.2
-36.904,146.682,61.2
-17.382,144.727,61.2
-19.927,144.537,61.2
-32.817,124.099,61.2
-32.903,123.618,61.2
-32.641,121.972,61.2
-33.905,150.406,61.3
-35.859,150.095,61.3
-35.98,149.93,61.3
-37.382,149.624,61.3
-35.954,148.352,61.3
-39.922,148.111,61.3
-36.067,147.891,61.3
-35.258,147.857,61.3
-17.959,124.6,61.3
-32.616,122.082,61.3
-29.254,152.144,61.4
-30.458,151.026,61.4
-36.275,150.006,61.4
-37.308,149.791,61.4
-37.383,149.789,61.4
-37.279,149.158,61.4
-37.615,149.157,61.4
-36.789,148.144,61.4
-41.704,148.033,61.4
-36.665,147.917,61.4
-37.096,147.526,61.4
-37.037,147.497,61.4
-37.191,147.076,61.4
-37.005,146.959,61.4
-36.928,146.563,61.4
-30.828,123.356,61.4
-35.637,149.885,61.5
-36.348,149.546,61.5
-37.443,149.381,61.5
-37.558,149.356,61.5
-37.72,149.144,61.5
-35.931,148.212,61.5
-36.581,148.048,61.5
-41.695,148.029,61.5
-37.615,147.585,61.5
-37.157,147.417,61.5
-32.657,146.188,61.5
-18.049,144.779,61.5
-19.367,143.255,61.5
-35.776,136.598,61.5
-32.505,123.141,61.5
-33.848,150.385,61.6
-37.431,149.799,61.6
-35.928,149.462,61.6
-37.425,149.4,61.6
-36.147,149.398,61.6
-35.548,149.018,61.6
-37.583,148.935,61.6
-37.353,148.9,61.6
-37.517,148.621,61.6
-35.742,148.564,61.6
-35.75,148.254,61.6
-36.71,148.217,61.6
-36.129,147.899,61.6
-37.103,147.898,61.6
-36.037,147.81,61.6
-36.485,147.795,61.6
-36.389,147.672,61.6
-36.981,147.357,61.6
-36.851,146.899,61.6
-37.22,146.519,61.6
-16.339,137.725,61.6
-35.779,136.653,61.6
-32.78,124.108,61.6
-32.986,123.713,61.6
-30.773,123.262,61.6
-32.495,123.168,61.6
-32.493,121.923,61.6
-21.948,116.504,61.6
-30.089,150.09,61.7
-37.205,148.111,61.7
-37.087,148.083,61.7
-36.135,147.922,61.7
-37.227,147.028,61.7
-36.934,146.739,61.7
-37.244,146.503,61.7
-18.42,145.308,61.7
-16.327,137.736,61.7
-14.227,136.783,61.7
-32.789,124.196,61.7
-32.603,122.234,61.7
-29.091,150.807,61.8
-35.709,149.923,61.8
-35.997,149.502,61.8
-37.43,149.424,61.8
-37.693,149.13,61.8
-35.654,148.914,61.8
-35.473,148.46,61.8
-37.032,148.311,61.8
-36.699,148.221,61.8
-36.42,147.728,61.8
-36.492,147.71,61.8
-36.97,147.38,61.8
-37.009,147.338,61.8
-16.774,129.666,61.8
-32.321,123.423,61.8
-32.453,121.34,61.8
-32.652,150.826,61.9
-34.689,150.213,61.9
-36.062,149.464,61.9
-37.294,149.264,61.9
-37.609,149,61.9
-37.691,148.96,61.9
-35.552,148.931,61.9
-35.891,148.334,61.9
-36.425,147.957,61.9
-36.36,147.718,61.9
-35.866,147.638,61.9
-29.042,128.245,61.9
-30.97,123.67,61.9
-32.342,123.461,61.9
-32.479,123.216,61.9
-32.585,121.95,61.9
-37.189,149.948,62
-37.097,149.625,62
-35.935,149.477,62
-37.384,149.449,62
-37.264,149.209,62
-37.656,148.673,62
-35.905,147.862,62
-36.67,147.839,62
-36.284,147.717,62
-37.528,147.46,62
-36.961,147.357,62
-37.111,147.295,62
-37.116,147.039,62
-36.992,146.877,62
-18.439,145.338,62
-14.949,144.251,62
-35.831,136.666,62
-32.512,123.05,62
-32.575,122.006,62
-32.661,121.95,62
-31.987,121.524,62
-31.9,121.473,62
-32.665,150.983,62.1
-35.432,150.365,62.1
-34.869,150.362,62.1
-36.287,149.98,62.1
-37.075,149.492,62.1
-37.514,149.411,62.1
-37.476,149.238,62.1
-25.41,149.204,62.1
-37.683,149.135,62.1
-37.705,148.985,62.1
-37.684,148.955,62.1
-35.835,148.743,62.1
-35.888,148.707,62.1
-35.836,148.619,62.1
-37.472,148.483,62.1
-35.458,148.33,62.1
-16.897,145.293,62.1
-31.696,132.921,62.1
-32.897,124.228,62.1
-32.431,123.065,62.1
-32.647,122.208,62.1
-32.478,121.936,62.1
-32.011,121.652,62.1
-32.014,121.618,62.1
-29.96,151.002,62.2
-32.579,150.446,62.2
-33.164,150.059,62.2
-35.704,149.958,62.2
-37.317,149.948,62.2
-37.323,149.778,62.2
-37.17,149.263,62.2
-25.407,149.187,62.2
-37.669,148.794,62.2
-37.503,148.084,62.2
-35.488,148.063,62.2
-37.587,147.998,62.2
-36.607,147.833,62.2
-37.089,146.986,62.2
-31.678,132.868,62.2
-32.788,124.106,62.2
-32.455,123.195,62.2
-31.887,121.492,62.2
-35.13,150.477,62.3
-34.778,150.456,62.3
-34.331,150.279,62.3
-35.701,149.879,62.3
-35.786,149.844,62.3
-37.189,149.605,62.3
-36.86,149.49,62.3
-37.678,148.971,62.3
-37.44,148.488,62.3
-37.126,148.084,62.3
-36.678,146.691,62.3
-19.085,146.042,62.3
-32.945,123.73,62.3
-30.895,123.514,62.3
-34.638,150.353,62.4
-34.315,150.345,62.4
-35.297,149.995,62.4
-37.153,149.937,62.4
-37.424,149.814,62.4
-36.355,149.564,62.4
-26.186,149.558,62.4
-37.432,149.482,62.4
-36.424,149.48,62.4
-37.585,148.982,62.4
-35.819,148.743,62.4
-35.597,148.698,62.4
-35.738,148.274,62.4
-35.581,148.148,62.4
-35.893,148.09,62.4
-35.493,148.043,62.4
-36.349,147.756,62.4
-32.476,123.138,62.4
-32.463,121.951,62.4
-29.088,150.785,62.5
-32.592,150.22,62.5
-32.747,150.071,62.5
-35.859,149.747,62.5
-36.74,149.461,62.5
-37.603,149.26,62.5
-37.347,149.138,62.5
-37.35,148.999,62.5
-35.656,148.939,62.5
-37.316,148.896,62.5
-35.899,147.535,62.5
-37.241,146.527,62.5
-18.427,145.324,62.5
-18.233,144.128,62.5
-35.939,137.186,62.5
-32.464,121.292,62.5
-30.443,151.334,62.6
-33.174,150.039,62.6
-37.37,149.901,62.6
-37.154,149.6,62.6
-36.42,149.598,62.6
-37.371,149.53,62.6
-36.462,149.523,62.6
-37.349,149.461,62.6
-37.302,149.401,62.6
-37.208,149.265,62.6
-35.821,148.732,62.6
-36.527,148.217,62.6
-36.603,148.066,62.6
-36.658,147.908,62.6
-32.912,123.595,62.6
-33.246,122.244,62.6
-31.888,121.499,62.6
-31.651,119.743,62.6
-26.976,152.789,62.7
-37.331,149.279,62.7
-37.629,149.038,62.7
-35.888,148.839,62.7
-28.656,148.167,62.7
-36.009,147.826,62.7
-36.303,147.757,62.7
-37.086,147.099,62.7
-36.678,146.724,62.7
-18.419,145.322,62.7
-18.012,124.38,62.7
-32.415,123.634,62.7
-31.777,151.766,62.8
-26.51,150.657,62.8
-36.48,149.953,62.8
-37.465,149.786,62.8
-37.331,149.507,62.8
-37.21,149.413,62.8
-37.679,148.664,62.8
-35.882,147.91,62.8
-36.494,147.715,62.8
-36.335,147.701,62.8
-30.955,123.755,62.8
-30.926,123.733,62.8
-31.426,151.758,62.9
-32.163,151.429,62.9
-32.613,150.776,62.9
-34.753,150.211,62.9
-32.719,150.107,62.9
-34.976,150.091,62.9
-36.097,149.569,62.9
-37.241,149.233,62.9
-37.231,149.106,62.9
-37.665,148.97,62.9
-37.639,148.781,62.9
-35.573,148.123,62.9
-36.645,148.116,62.9
-41.664,148.065,62.9
-37.584,147.548,62.9
-37.073,147.078,62.9
-24.592,146.701,62.9
-19.2,146.117,62.9
-30.857,123.383,62.9
-37.149,149.957,63
-36.496,149.539,63
-37.56,149.333,63
-35.545,148.962,63
-35.84,148.651,63
-35.564,148.486,63
-35.478,148.098,63
-35.271,147.875,63
-37.661,147.557,63
-37.131,147.401,63
-32.393,123.538,63
-32.517,123.408,63
-32.435,123.02,63
-32.749,122.138,63
-31.553,151.454,63.1
-31.553,151.439,63.1
-36.229,149.518,63.1
-37.121,149.501,63.1
-35.535,148.988,63.1
-36.338,147.811,63.1
-24.61,146.697,63.1
-35.753,137.253,63.1
-32.575,122.255,63.1
-32.688,122.152,63.1
-32.682,122.002,63.1
-30.869,121.498,63.1
-34.683,150.349,63.2
-33.152,150.056,63.2
-37.117,149.771,63.2
-37.199,149.585,63.2
-37.165,149.459,63.2
-37.509,149.265,63.2
-37.552,149.066,63.2
-37.587,149.01,63.2
-35.378,148.015,63.2
-36.38,147.654,63.2
-35.902,147.529,63.2
-38.119,141.896,63.2
-38.098,141.855,63.2
-32.84,124.026,63.2
-32.592,123.094,63.2
-32.513,122.27,63.2
-32.441,121.402,63.2
-32.483,121.298,63.2
-21.04,117.704,63.2
-35.131,150.47,63.3
-34.321,149.998,63.3
-37.296,149.521,63.3
-37.42,149.38,63.3
-37.313,149.221,63.3
-35.609,148.677,63.3
-37.166,148.37,63.3
-35.92,148.34,63.3
-36.428,148.074,63.3
-41.629,148.02,63.3
